Athlete_ID,window_start,window_end,window_seconds,step_seconds,n_samples,Event_Label,label_purity,Heart_Rate_mean,Heart_Rate_std,Heart_Rate_rms,Heart_Rate_zcr,Heart_Rate_dom_freq,Heart_Rate_spec_energy,Heart_Rate_spec_entropy,Acc_X_mean,Acc_X_std,Acc_X_rms,Acc_X_zcr,Acc_X_dom_freq,Acc_X_spec_energy,Acc_X_spec_entropy,Acc_Y_mean,Acc_Y_std,Acc_Y_rms,Acc_Y_zcr,Acc_Y_dom_freq,Acc_Y_spec_energy,Acc_Y_spec_entropy,Acc_Z_mean,Acc_Z_std,Acc_Z_rms,Acc_Z_zcr,Acc_Z_dom_freq,Acc_Z_spec_energy,Acc_Z_spec_entropy,Gyro_X_mean,Gyro_X_std,Gyro_X_rms,Gyro_X_zcr,Gyro_X_dom_freq,Gyro_X_spec_energy,Gyro_X_spec_entropy,Gyro_Y_mean,Gyro_Y_std,Gyro_Y_rms,Gyro_Y_zcr,Gyro_Y_dom_freq,Gyro_Y_spec_energy,Gyro_Y_spec_entropy,Gyro_Z_mean,Gyro_Z_std,Gyro_Z_rms,Gyro_Z_zcr,Gyro_Z_dom_freq,Gyro_Z_spec_energy,Gyro_Z_spec_entropy,Acc_Mag_mean,Acc_Mag_std,Acc_Mag_rms,Acc_Mag_zcr,Acc_Mag_dom_freq,Acc_Mag_spec_energy,Acc_Mag_spec_entropy,Gyro_Mag_mean,Gyro_Mag_std,Gyro_Mag_rms,Gyro_Mag_zcr,Gyro_Mag_dom_freq,Gyro_Mag_spec_energy,Gyro_Mag_spec_entropy,Acc_XY_corr,Acc_XZ_corr,Acc_YZ_corr,Gyro_XY_corr,Gyro_XZ_corr,Gyro_YZ_corr
A001,2025-05-11 12:14:53.417747,2025-05-11 12:14:53.917747,0.5,0.25,5,accel,0.2,137.0,20.94755355644186,138.59220757315325,0.25,2.0,1097.0,0.3262426542120469,-0.21127985909264418,2.4798848363853008,2.4888688154645595,0.25,2.0,15.374572004334379,0.1648796420223049,1.6714370976853679,0.9691353282712525,1.9320779632360374,0.25,2.0,2.3480582112585706,0.5986939185969705,-0.04613977261725566,1.8901512902642188,1.8907143567193492,0.75,4.0,8.931679750218729,0.21740644887973556,-54.36071771078675,64.16999848026232,84.10039438069666,0.5,4.0,10294.471762392172,0.4602583437355264,44.42258579884926,91.91791889221435,102.08951925899063,0.25,2.0,21122.259533689234,0.6104014177763751,51.81228090905607,131.13039708061754,140.9953669150847,1.0,4.0,42987.95259630106,0.4591939323414897,3.657999589592665,0.34818532114210005,3.67453316971271,0.5,2.0,0.30308254464706835,0.1025233628204478,177.15709279639177,77.39640974212259,193.325734885555,0.25,4.0,14975.510602426319,0.6295600360064263,-0.8311412690336989,0.14406937094840333,0.42262699497194095,0.7734369312303201,-0.6759306742881551,-0.5969208902693073
A001,2025-05-11 12:14:53.667747,2025-05-11 12:14:54.167747,0.5,0.25,5,sprint_mid,0.4,118.4,29.445542956447586,122.00655720083245,0.5,2.0,2167.6,0.6249276523148003,1.2919086311270185,2.0568209213230952,2.4288969129159996,0.5,2.0,10.576280755980966,0.5337917530280956,0.5254014664335388,1.4328463895150618,1.5261374370864709,0.5,2.0,5.132621939865873,0.3049408918677401,0.2702774219570574,1.1521034572975717,1.183381705594932,0.75,4.0,3.318355940792543,0.5693223660946947,-36.6707979548094,72.83847073811764,81.5486985923753,0.75,4.0,13263.607048669048,0.6297380559396393,115.80164271251957,38.318643713287756,121.97679660879739,0.25,4.0,3670.796140064718,0.6297660059299192,-40.906607138400815,116.12643773586144,123.12067271094799,0.75,4.0,33713.37385305225,0.12301347962772459,3.0842765047972986,0.34097858223335004,3.1030675067723723,0.5,2.0,0.2906659838546637,0.14654537636604525,189.25658969198025,29.481730953453212,191.53910619466293,0.75,4.0,2172.931150029503,0.6109861106290672,-0.39578845485167874,-0.09238230821090769,0.24721208431709996,0.3019705069974328,-0.6264551124807886,-0.34000179455655555
A001,2025-05-11 12:14:53.917747,2025-05-11 12:14:54.417747,0.5,0.25,5,landing,0.4,117.8,33.8549848619077,122.56834827964354,0.5,2.0,2865.4000000000005,0.42817763860189717,-0.7606048158127127,2.1843979269282254,2.3130313419851922,0.75,4.0,11.92898575792082,0.3389196113808437,-0.038231344255646706,1.6681178059091206,1.6685558576429655,0.5,2.0,6.956542535977649,0.027128765232916036,0.00042686378872152097,0.6900485198817398,0.6900486519106271,0.25,2.0,1.1904173994774492,0.6067004574472087,-31.33173849308404,74.92824628142455,81.21526905581743,0.75,4.0,14035.605227024527,0.6275701057906681,112.44923517225634,38.1749998556202,118.7525204145243,0.75,4.0,3643.326534941505,0.4388650145277903,-31.06345433444833,79.74425895405282,85.58086837208063,0.5,2.0,15897.867090327582,0.32621290464430613,2.872635305589633,0.5986035266886599,2.9343414561165417,0.5,2.0,0.8958154554102528,0.5928968343767272,163.72961732013212,34.853672347879,167.3982259880021,0.25,2.0,3036.946190333263,0.6105293465629471,-0.03272292385658052,0.7980286838482082,0.4462443908304661,0.41041302329839363,-0.6410909284831935,-0.5217538503823057
A001,2025-05-11 12:14:54.167747,2025-05-11 12:14:54.667747,0.5,0.25,5,landing,0.4,123.4,30.12374478712765,127.02361985079783,1.0,4.0,2268.599999999999,0.6295125309867513,-1.321465902332824,1.6692039558762493,2.1289701682600493,0.25,2.0,6.9656046157823,0.6230402590501398,0.7583477041131046,1.5377177029880773,1.7145457049657629,0.25,4.0,5.911439335207324,0.6294316247711652,0.18522823464670365,1.6260460892637216,1.6365620621657395,0.75,4.0,6.610064711024608,0.3068197407870117,10.102439964357643,35.90796406297758,37.30202643800387,0.75,4.0,3223.4547078702226,0.5848552117518475,33.60244266150315,113.81912376196792,118.67568026669059,0.75,4.0,32386.982334855427,0.46878588085880635,22.35636463277492,115.45387988895666,117.59849242659202,0.5,2.0,33323.995953534075,0.6194669379102036,3.0432306701800096,0.9430076474523823,3.185987497633653,1.0,4.0,2.2231585578841915,0.030083617872855482,168.27130468828054,31.4568228315321,171.18634199068143,0.25,2.0,2473.829256635998,0.5986754009148012,0.5949483519601496,0.10979495620844339,0.6982631810000381,-0.16183796751636295,0.7659975224971411,0.3713682171401591
A001,2025-05-11 12:14:54.417747,2025-05-11 12:14:54.917747,0.5,0.25,5,start_run,0.4,145.2,33.701038559664596,149.05971957574587,0.25,2.0,2839.4,0.4493027434850908,0.3667653431388035,1.8107957027389012,1.8475653964028973,0.25,2.0,8.197452692644175,0.41525766970695777,0.5004114720365653,1.6685484250693405,1.7419717242674115,0.25,2.0,6.960134617003445,0.606010062737944,0.9601644995661289,1.8193561260241797,2.0571758747197055,0.75,4.0,8.275141783254275,0.354352266616361,21.38808207726126,67.56171600783043,70.86632151358212,0.75,4.0,11411.463674806819,0.12404615461927518,30.964766361597732,115.26114432831645,119.34801275137066,0.75,4.0,33212.82847968249,0.552374972305887,20.024918354740684,146.30163137965516,147.66571944585695,0.5,2.0,53510.41836087126,0.26349170022964963,3.15531398199333,0.8508405471642472,3.268017129952253,0.75,4.0,1.8098240917468893,0.2189766538524877,201.26359145091504,23.751107938566104,202.6601795420853,0.25,2.0,1410.2878207735444,0.5760481487088536,-0.5671336196518818,-0.06630126953126911,0.17109676766602266,-0.22039875060432795,-0.308706598187725,0.43868377493531446
A001,2025-05-11 12:14:54.667747,2025-05-11 12:14:55.167747,0.5,0.25,5,accel,1.0,161.0,12.712198865656562,161.5010835876961,0.5,2.0,404.0,0.44699483527266126,1.7119424279560138,0.5183256445779488,1.7886890032823137,0.75,4.0,0.6716536845678653,0.36892032119771,0.71141370895964,1.8732079332185645,2.0037508393931307,0.25,2.0,8.772269902682414,0.16984630914056356,-0.1105899181098767,1.864296280985464,1.8675734934089694,0.5,2.0,8.689001558240582,0.2114763108407479,-15.152769803113648,88.95773409190294,90.23904303277969,0.75,4.0,19783.696136914277,0.33602260192660116,51.418617003570375,122.11883016089803,132.50238810838889,0.25,2.0,37282.52169966565,0.37056782655327486,-0.17716130281803544,109.17026331305098,109.17040706147478,0.75,4.0,29795.3659796022,0.03960717703957728,3.1721533823860257,0.7998121333991102,3.271430349268579,0.75,4.0,1.5992486218310902,0.39762293975120866,185.80974155732034,55.613716493936174,193.9539778397599,0.5,2.0,7732.213655669773,0.6130706015593875,-0.008650503592659583,0.2406295164215951,-0.6399745068531911,0.07208523900834901,-0.6702670114621676,-0.30056886644857467
A001,2025-05-11 12:14:54.917747,2025-05-11 12:14:55.417747,0.5,0.25,5,accel,0.6,140.8,23.659247663440187,142.77394720326254,0.25,2.0,1399.4,0.6232843421320122,1.335601309606957,1.1448653902530663,1.759132632868575,0.75,4.0,3.276791904498265,0.5604173484808865,2.1125307431575173,0.6987808515222859,2.225102428932175,0.5,2.0,1.2207366961355275,0.5711336693830472,0.44483971231193264,2.012675614914412,2.0612485295375884,0.25,2.0,10.12715782717777,0.31569596264471234,-24.54496555049538,60.94961304413655,65.70624524430677,0.75,4.0,9287.13832557495,0.13947981536815313,1.1032814788443062,119.75362659649524,119.7587087147919,0.75,4.0,35852.32770753202,0.4467291205003337,25.232373063732524,73.26325345835077,77.48662437950128,0.75,4.0,13418.760768256365,0.5195996219189917,3.412072648906509,0.8075482514178207,3.5063334039682905,0.5,2.0,1.6303354459199497,0.6192434079370719,147.85179406220203,52.94792656429029,157.04660434046093,0.75,4.0,7008.7073186436955,0.02288183703884578,0.5330633549675545,-0.26399428389025253,-0.45879380802413955,0.07072333537261687,0.02238983509554303,-0.969342079521777
A001,2025-05-11 12:14:55.167747,2025-05-11 12:14:55.667747,0.5,0.25,5,jump_takeoff,0.4,114.8,21.930800258996477,116.87600266949585,0.75,4.0,1202.3999999999999,0.1673943571120056,1.291332185679511,1.3708194713379391,1.88326440968098,0.5,2.0,4.697865057498069,0.29082475874563257,0.4778073891101533,1.763581321605146,1.8271614540053145,0.25,2.0,7.77554769478638,0.5784396500603723,1.0147266713582344,1.9019092365769426,2.1556736677295225,0.75,4.0,9.043146860441723,0.5185025831285798,-65.75644527670265,49.07392289500887,82.04974103391957,0.25,2.0,6020.624770763188,0.400862778301001,37.86963691142441,123.12645099019747,128.81860243475947,1.0,4.0,37900.30733360374,0.20156443019507442,34.609853373966374,54.88893618442702,64.88942337565925,0.5,2.0,7531.9882886452515,0.1834910552022628,3.3577397760222985,0.50765773315694,3.3958994062716754,0.5,2.0,0.6442909350851072,0.4376430344707913,161.69445659503214,37.30860905261284,165.94285041243398,0.25,2.0,3479.830773601761,0.5927573290509957,0.3761304873755589,-0.2418086582474819,0.4576955564334597,-0.32434098141198126,0.24032563822320505,-0.38731909101704437
A001,2025-05-11 12:14:55.417747,2025-05-11 12:14:55.917747,0.5,0.25,5,start_run,0.4,124.0,25.907527863538043,126.67754339266294,0.75,4.0,1678.0,0.5863983213125128,1.5625191197641428,1.0015449602173734,1.8559521294918497,0.75,4.0,2.50773076834205,0.5455083479657503,0.36652840905556044,1.787198813749086,1.8243965233772346,0.5,4.0,7.98519899966535,0.5729813059915629,0.25351513554024263,1.5205630138821349,1.5415517516886381,0.75,4.0,5.7802796979658035,0.2570287517987654,-54.12199655649813,66.063394273482,85.40235695924986,0.25,2.0,10910.930157333836,0.47340188622598994,-19.98510662087198,143.97087016052365,145.35135342137679,0.75,4.0,51819.02863694589,0.42346747746197677,-34.84396581256895,89.20026632749426,95.76423897490848,0.25,2.0,19891.71878223976,0.269082398426982,2.9435923632240137,0.6961514086603916,3.024791362162121,0.75,4.0,1.2115669594496188,0.366492134966371,191.87974220565886,27.812452483633805,193.88493490228808,0.75,4.0,1933.8312828859707,0.38888035681481853,0.7463287149866585,-0.1982928320350044,0.011163547952035665,-0.6239066408235118,-0.6940794304769302,0.6090532277653297
A001,2025-05-11 12:14:55.667747,2025-05-11 12:14:56.167747,0.5,0.25,5,sprint_mid,0.4,130.2,32.49861535511936,134.19463476607402,0.75,4.0,2640.3999999999996,0.6082668592720463,0.7461258597328365,1.7994187594962012,1.9479763013417057,0.5,4.0,8.09476968006712,0.6236742837938002,1.240974800044287,0.926661489745223,1.5487801557747938,0.75,4.0,2.1467537914420896,0.6138593296471944,0.22846409807070223,1.1152882310419117,1.1384479269636603,0.75,4.0,3.1096695957514915,0.3449790495733302,6.144549450834734,106.22072995202426,106.39830336755665,0.75,4.0,28207.108678852157,0.5901177391188088,19.87589602173789,142.3162205469292,143.69745256416041,0.25,2.0,50634.766576905466,0.6108005449832054,-42.261114652087024,76.03028405184527,86.98623974308306,0.25,2.0,14451.510232510691,0.5635847253880134,2.6192936108159564,0.7929037168895537,2.7366759625353088,0.75,4.0,1.5717407606431735,0.05708276157469775,194.71803347854922,40.26226739531012,198.83702557010068,0.5,2.0,4052.6254395286305,0.589611418093726,0.7148504337596067,-0.6123022112958716,-0.4860638270978355,0.1127814380407746,0.03402096551872739,0.9073149945946173
